Fake ID,Term code,Term,Course section number,Grade,Units taken,Units earned,# of terms enrolled at time of course
204,1168,Fall 2016,INTE94952_2,C,3,3,9
204,1174,Spring 2017,EXOP74254_2,F,3,0,11
204,1174,Spring 2017,MILK50696_1,B,3,3,11
204,1176,Summer 2017,STEL97614_3,W,3,0,12
204,1176,Summer 2017,ALIE58926_1,W,3,0,12
204,1178,Fall 2017,EXOP31959_2,W,3,0,13
204,1178,Fall 2017,ALIE11853_1,D+,3,3,13
204,1178,Fall 2017,QUAN26259_1,C,3,3,13
204,1178,Fall 2017,EXOP74254_2,A,3,3,13
204,1184,Spring 2018,EXOP56809_2,B,3,3,15
204,1184,Spring 2018,EXTR38630_1,D,3,3,15
204,1188,Fall 2018,STAR38592_1,D,3,3,17
204,1188,Fall 2018,GALA40097_2,C-,3,3,17
204,1194,Spring 2019,ASTR36720_1,B,3,3,19
204,1194,Spring 2019,ALIE74993_1,B,3,3,19
204,1194,Spring 2019,SEAR80627_3,C-,3,3,19
204,1194,Spring 2019,STEL97614_1,C,3,3,19
204,1138,Fall 2013,BLAC59641_1,A-,3,3,1
204,1138,Fall 2013,COSM14823_1,A,3,3,1
204,1138,Fall 2013,SPAC90791_1,A-,3,3,1
204,1138,Fall 2013,ASTR48370_1,A,3,3,1
204,1144,Spring 2014,ORIG68077_2,A-,3,3,3
204,1146,Summer 2014,ASTR36720_1,W,3,0,4
204,1146,Summer 2014,DARK86226_3,B-,3,3,4
204,1148,Fall 2014,ASTR35756_1,W,3,0,5
204,1148,Fall 2014,GALA66884_1,A-,3,3,5
204,1148,Fall 2014,INTE93415_3,A,3,3,5
204,1148,Fall 2014,ASTR73455_1,A,3,3,5
205,1108,Fall 2010,ASTR35756_1,A,3,3,1
205,1108,Fall 2010,INTE93415_3,C-,3,3,1
205,1112,January 2011,HYPE24629_2,B+,3,3,2
205,1104,Spring 2010,INTE10915_2,C+,3,3,1
205,1104,Spring 2010,ALIE74993_2,A,3,3,1
205,1104,Spring 2010,ASTR35756_1,C+,3,3,1
205,1108,Fall 2010,INTE94952_1,B,3,3,3
205,1108,Fall 2010,INTE93415_1,B,3,3,3
205,1108,Fall 2010,EXTR79506_1,A,3,3,3
205,1108,Fall 2010,DARK86226_1,B+,3,3,3
205,1114,Spring 2011,ASTR41081_1,A,3,3,5
205,1114,Spring 2011,BLAC49063_1,B,3,3,5
205,1114,Spring 2011,GALA77139_1,F,3,0,5
205,1114,Spring 2011,SPAC75780_1,W,3,0,5
205,1118,Fall 2011,SPAC90791_2,W,3,0,7
205,1118,Fall 2011,ORIG96662_3,A,3,3,7
205,1118,Fall 2011,SEAR80627_1,C-,3,3,7
205,1118,Fall 2011,GALA46496_2,A,3,3,7
206,1158,Fall 2015,INTE86240_1,A-,3,3,1
206,1158,Fall 2015,STAR38592_1,F,3,0,1
206,1164,Spring 2016,MILK71096_1,D,3,3,3
206,1164,Spring 2016,DARK86226_3,D+,3,3,3
206,1164,Spring 2016,STAR99539_2,A,3,3,3
206,1164,Spring 2016,ORIG68077_2,C+,3,3,3
206,1164,Spring 2016,ALIE11853_2,C-,3,3,3
206,1166,Summer 2016,INTE93415_1,C-,3,3,4
206,1168,Fall 2016,INTE79674_2,D+,3,3,5
206,1168,Fall 2016,STAR38592_1,B-,3,3,5
206,1168,Fall 2016,ASTR35756_3,B+,3,3,5
206,1168,Fall 2016,EXOP74254_2,B,3,3,5
206,1172,January 2017,ALIE58926_2,D+,3,3,6
206,1174,Spring 2017,EXOP31959_2,A,3,3,7
206,1174,Spring 2017,SPAC75780_1,C-,3,3,7
206,1174,Spring 2017,INTE10915_1,A,3,3,7
206,1176,Summer 2017,BLAC59641_3,W,3,0,8
206,1178,Fall 2017,BLAC49063_2,A-,3,3,9
206,1178,Fall 2017,GALA13196_1,B-,3,3,9
206,1178,Fall 2017,SEAR80627_1,W,3,0,9
206,1178,Fall 2017,ASTR48370_3,B+,3,3,9
206,1178,Fall 2017,SPAC22458_3,F,3,0,9
206,1208,Fall 2020,MILK50696_1,W,3,0,1
206,1214,Spring 2021,ASTR41081_2,A-,3,3,3
206,1218,Fall 2021,ASTR48370_1,B,3,3,5
206,1224,Spring 2022,INTE86240_2,B,3,3,7
206,1224,Spring 2022,INTE79674_2,C-,3,3,7
206,1228,Fall 2022,GALA70070_1,A,3,3,9
206,1228,Fall 2022,EXOP56809_2,A,3,3,9
206,1228,Fall 2022,SPAC75780_1,B+,3,3,9
206,1228,Fall 2022,ALIE11853_1,A-,3,3,9
207,1124,Spring 2012,ALIE74993_2,W,3,0,1
207,1124,Spring 2012,SPAC22458_2,B,3,3,1
207,1124,Spring 2012,SPAC75780_2,C-,3,3,1
207,1124,Spring 2012,STAR38592_2,D+,3,3,1
207,1128,Fall 2012,INTE93415_3,B+,3,3,3
207,1138,Fall 2013,GALA40097_2,D+,3,3,7
207,1138,Fall 2013,GALA13196_1,A,3,3,7
207,1138,Fall 2013,INTE10915_2,F,3,0,7
207,1138,Fall 2013,EXTR38630_1,A,3,3,7
207,1146,Summer 2014,EXOP56809_1,D,3,3,10
207,1148,Fall 2014,SEAR80627_1,W,3,0,11
207,1148,Fall 2014,ASTR41081_1,C,3,3,11
207,1148,Fall 2014,MILK56869_3,C+,3,3,11
207,1148,Fall 2014,INTE10915_1,A,3,3,11
207,1148,Fall 2014,ASTR73455_1,B+,3,3,11
207,1154,Spring 2015,ALIE11853_2,B-,3,3,13
207,1154,Spring 2015,ASTR35756_2,A,3,3,13
207,1158,Fall 2015,COSM35159_1,F,3,0,15
207,1158,Fall 2015,SEAR80627_2,A-,3,3,15
207,1158,Fall 2015,EXTR79506_1,B,3,3,15
208,1118,Fall 2011,SEAR80627_3,C+,3,3,2
208,1118,Fall 2011,STAR38592_1,C-,3,3,2
208,1118,Fall 2011,ALIE58926_2,A,3,3,2
208,1118,Fall 2011,EXTR38630_1,D,3,3,2
208,1118,Fall 2011,BLAC59641_1,F,3,0,2
208,1124,Spring 2012,BLAC59641_2,B,3,3,4
208,1124,Spring 2012,STEL97614_1,A,3,3,4
208,1124,Spring 2012,INTE10915_3,B,3,3,4
208,1124,Spring 2012,GALA13196_1,D,3,3,4
208,1128,Fall 2012,GALA77139_2,D+,3,3,6
208,1128,Fall 2012,SPAC22458_2,F,3,0,6
208,1128,Fall 2012,ASTR36720_2,F,3,0,6
208,1128,Fall 2012,EXTR79506_1,A,3,3,6
209,1014,Spring 2001,EXTR79506_2,A,3,3,4
209,1014,Spring 2001,GALA40097_3,A-,3,3,4
209,1014,Spring 2001,QUAN26259_1,B+,3,3,4
209,1014,Spring 2001,EXOP74254_2,A,3,3,4
209,1016,Summer 2001,INTE79674_1,B,3,3,5
209,1016,Summer 2001,GALA13196_1,A,3,3,5
209,1018,Fall 2001,ASTR35756_3,A,3,3,6
209,1018,Fall 2001,ALIE11853_3,B,3,3,6
209,1024,Spring 2002,DARK18849_1,F,3,0,8
209,1024,Spring 2002,SPAC22458_3,A,3,3,8
209,1024,Spring 2002,STAR38592_1,B-,3,3,8
209,1024,Spring 2002,COSM92852_1,W,3,0,8
209,1028,Fall 2002,SPAC75780_2,B,3,3,10
209,1028,Fall 2002,COSM92852_1,D+,3,3,10
209,1028,Fall 2002,HYPE24629_2,C-,3,3,10
209,1028,Fall 2002,SEAR80627_2,C,3,3,10
209,1034,Spring 2003,INTE93415_1,A-,3,3,12
210,1138,Fall 2013,ASTR36720_2,A,3,3,1
210,1138,Fall 2013,DARK86226_1,A-,3,3,1
210,1144,Spring 2014,ALIE11853_1,D,3,3,3
210,1144,Spring 2014,EXTR79506_1,W,3,0,3
210,1144,Spring 2014,HYPE24629_2,A,3,3,3
210,1144,Spring 2014,BLAC49063_1,B,3,3,3
210,1144,Spring 2014,STAR99539_1,A-,3,3,3
211,1188,Fall 2018,SPAC75780_1,A,3,3,1
211,1188,Fall 2018,ALIE58926_1,W,3,0,1
211,1188,Fall 2018,HYPE24629_1,A,3,3,1
211,1188,Fall 2018,EXTR38630_2,C+,3,3,1
211,1194,Spring 2019,STAR99539_2,A-,3,3,3
211,1194,Spring 2019,ORIG96662_1,C,3,3,3
211,1198,Fall 2019,INTE10915_2,C-,3,3,5
211,1198,Fall 2019,EXTR79506_1,F,3,0,5
211,1198,Fall 2019,EXOP31959_1,F,3,0,5
211,1198,Fall 2019,ALIE74993_1,C-,3,3,5
211,988,Fall 1998,MILK71096_3,B,3,3,2
211,988,Fall 1998,QUAN26259_2,B,3,3,2
211,988,Fall 1998,ALIE11853_1,W,3,0,2
211,988,Fall 1998,BLAC49063_3,C+,3,3,2
211,988,Fall 1998,COSM14823_2,W,3,0,2
212,1144,Spring 2014,HYPE24629_1,B+,3,3,1
212,1144,Spring 2014,BLAC59641_1,B,3,3,1
212,1144,Spring 2014,SEAR80627_2,B,3,3,1
212,1148,Fall 2014,GALA46496_2,A,3,3,3
212,1148,Fall 2014,ASTR41081_2,C+,3,3,3
212,1154,Spring 2015,SPAC22458_1,W,3,0,5
212,1154,Spring 2015,GALA70070_2,F,3,0,5
212,1154,Spring 2015,SPAC75780_1,A,3,3,5
212,1158,Fall 2015,SPAC22458_1,B+,3,3,7
212,1158,Fall 2015,ASTR35756_2,W,3,0,7
212,1158,Fall 2015,ALIE58926_1,D+,3,3,7
212,1158,Fall 2015,INTE86240_1,A-,3,3,7
212,1164,Spring 2016,STAR38592_1,B,3,3,9
212,1164,Spring 2016,COSM92852_1,A,3,3,9
212,1168,Fall 2016,INTE10915_1,B,3,3,11
212,1168,Fall 2016,ORIG68077_2,W,3,0,11
212,1174,Spring 2017,DARK86226_1,B+,3,3,13
212,1174,Spring 2017,ASTR73455_1,W,3,0,13
212,1174,Spring 2017,EXOP74254_1,F,3,0,13
212,1174,Spring 2017,INTE94952_1,A-,3,3,13
212,1178,Fall 2017,EXOP56809_2,A,3,3,15
212,1178,Fall 2017,MILK56869_3,F,3,0,15
212,1184,Spring 2018,STEL81910_1,A-,3,3,17
212,1184,Spring 2018,GALA42460_2,B,3,3,17
212,1184,Spring 2018,QUAN26259_3,D+,3,3,17
212,1184,Spring 2018,EXTR38630_1,D,3,3,17
212,1186,Summer 2018,ASTR48370_1,A,3,3,18
212,1188,Fall 2018,ASTR35756_3,A,3,3,19
212,1188,Fall 2018,ASTR73455_2,D,3,3,19
212,1188,Fall 2018,STAR99539_1,W,3,0,19
212,1188,Fall 2018,INTE93415_2,A-,3,3,19
212,1192,January 2019,EXTR79506_1,D,3,3,20
212,1194,Spring 2019,GALA70070_1,W,3,0,21
212,1194,Spring 2019,ALIE11853_2,A,3,3,21
212,1194,Spring 2019,EXOP74254_3,A-,3,3,21
212,1194,Spring 2019,STAR99539_3,A,3,3,21
212,1194,Spring 2019,ORIG96662_3,A,3,3,21
212,1198,Fall 2019,MILK71096_2,A,3,3,23
212,1198,Fall 2019,GALA13196_1,B+,3,3,23
212,1128,Fall 2012,EXTR79506_1,A-,3,3,2
212,1128,Fall 2012,QUAN26259_1,A,3,3,2
212,1134,Spring 2013,MILK50696_1,A,3,3,4
212,1134,Spring 2013,EXTR38630_1,D+,3,3,4
212,1136,Summer 2013,INTE79674_1,B+,3,3,5
212,1138,Fall 2013,ASTR48370_2,A,3,3,6
212,1138,Fall 2013,COSM14823_2,B-,3,3,6
212,1138,Fall 2013,EXOP56809_2,D,3,3,6
212,1138,Fall 2013,STAR38592_2,B+,3,3,6
212,1138,Fall 2013,ORIG96662_3,B,3,3,6
212,1142,January 2014,SPAC22458_1,F,3,0,7
212,1144,Spring 2014,SPAC75780_1,W,3,0,8
212,1144,Spring 2014,INTE86240_3,A-,3,3,8
212,1144,Spring 2014,GALA13196_1,D,3,3,8
212,1144,Spring 2014,INTE10915_1,W,3,0,8
212,1148,Fall 2014,SPAC22458_1,A-,3,3,10
212,1148,Fall 2014,STAR99539_3,B-,3,3,10
212,1154,Spring 2015,HYPE24629_1,A,3,3,12
212,1154,Spring 2015,INTE93415_2,A,3,3,12
212,1154,Spring 2015,BLAC59641_1,W,3,0,12
212,1154,Spring 2015,GALA46496_1,C-,3,3,12
213,1138,Fall 2013,SEAR80627_1,B+,3,3,1
213,1138,Fall 2013,COSM35159_1,W,3,0,1
213,1138,Fall 2013,MILK71096_1,C-,3,3,1
214,1134,Spring 2013,GALA42460_1,A,3,3,1
214,1134,Spring 2013,HYPE24629_3,A,3,3,1
214,1138,Fall 2013,ASTR73455_2,C+,3,3,3
214,1144,Spring 2014,INTE93415_1,A,3,3,5
214,1144,Spring 2014,SEAR80627_1,D+,3,3,5
214,1144,Spring 2014,DARK86226_1,A-,3,3,5
214,1144,Spring 2014,EXTR79506_2,A,3,3,5
214,1146,Summer 2014,EXTR38630_1,B+,3,3,6
214,1148,Fall 2014,GALA40097_2,A,3,3,7
214,1148,Fall 2014,STAR99539_1,B+,3,3,7
214,1148,Fall 2014,ORIG96662_2,C,3,3,7
214,1148,Fall 2014,EXOP56809_3,B,3,3,7
214,1154,Spring 2015,STAR38592_2,A-,3,3,9
214,1154,Spring 2015,ASTR35756_1,A,3,3,9
214,1154,Spring 2015,STEL97614_1,B+,3,3,9
214,1154,Spring 2015,SPAC75780_2,W,3,0,9
214,1154,Spring 2015,INTE10915_1,B,3,3,9
214,1154,Spring 2015,ORIG96662_2,F,3,0,1
214,1154,Spring 2015,GALA46496_1,A-,3,3,1
214,1154,Spring 2015,EXTR79506_2,C+,3,3,1
214,1154,Spring 2015,SEAR80627_3,B-,3,3,1
215,1088,Fall 2008,COSM92852_1,A,3,3,1
215,1088,Fall 2008,BLAC49063_2,A-,3,3,1
215,1088,Fall 2008,ASTR48370_2,A,3,3,1
215,1094,Spring 2009,GALA77139_1,C-,3,3,3
215,1094,Spring 2009,MILK50696_3,A-,3,3,3
215,1094,Spring 2009,EXOP74254_2,W,3,0,3
215,1094,Spring 2009,INTE79674_2,B+,3,3,3
216,1178,Fall 2017,ASTR73455_3,F,3,0,1
216,1178,Fall 2017,EXOP56809_3,D+,3,3,1
216,1184,Spring 2018,EXTR79506_1,A-,3,3,3
216,1184,Spring 2018,ASTR41081_1,F,3,0,3
216,1188,Fall 2018,QUAN26259_1,C+,3,3,5
216,1188,Fall 2018,GALA46496_1,C,3,3,5
216,1188,Fall 2018,ASTR48370_2,W,3,0,5
216,1188,Fall 2018,EXTR38630_1,B,3,3,5
216,1188,Fall 2018,EXOP74254_1,A-,3,3,5
216,1194,Spring 2019,SPAC75780_2,D+,3,3,7
216,1194,Spring 2019,INTE10915_1,A,3,3,7
216,1194,Spring 2019,BLAC49063_2,B+,3,3,7
216,1198,Fall 2019,ASTR36720_2,A-,3,3,9
216,1198,Fall 2019,GALA42460_1,C-,3,3,9
216,1198,Fall 2019,INTE86240_1,W,3,0,9
216,1198,Fall 2019,ALIE11853_1,A,3,3,9
216,1204,Spring 2020,ASTR73455_3,A,3,3,11
216,1204,Spring 2020,STAR38592_2,B+,3,3,11
216,1208,Fall 2020,STAR99539_3,A,3,3,13
216,1208,Fall 2020,INTE86240_3,A-,3,3,13
216,1208,Fall 2020,ORIG96662_2,B,3,3,13
216,1214,Spring 2021,SEAR80627_1,C-,3,3,15
216,1214,Spring 2021,SPAC90791_2,A-,3,3,15
216,1214,Spring 2021,COSM92852_1,D,3,3,15
216,1214,Spring 2021,INTE94952_1,B-,3,3,15
216,1114,Spring 2011,GALA13196_1,C,3,3,1
216,974,Spring 1997,ASTR73455_2,A,3,3,1
216,974,Spring 1997,EXTR38630_1,A,3,3,1
216,978,Fall 1997,ASTR35756_2,A,3,3,3
216,978,Fall 1997,STEL81910_1,D+,3,3,3
216,978,Fall 1997,DARK86226_1,A,3,3,3
216,984,Spring 1998,INTE79674_1,A,3,3,5
216,984,Spring 1998,STAR38592_1,D+,3,3,5
216,984,Spring 1998,HYPE24629_1,A,3,3,5
216,986,Summer 1998,EXOP74254_3,D+,3,3,6
217,1148,Fall 2014,HYPE24629_1,C,3,3,1
217,1154,Spring 2015,SPAC90791_3,B+,3,3,3
217,1158,Fall 2015,ALIE11853_2,A,3,3,5
217,1158,Fall 2015,STEL81910_1,F,3,0,5
217,1158,Fall 2015,EXOP74254_1,C+,3,3,5
217,1158,Fall 2015,ASTR48370_1,A-,3,3,5
217,1162,January 2016,MILK50696_2,A,3,3,6
217,1164,Spring 2016,ASTR36720_2,W,3,0,7
217,1164,Spring 2016,STEL97614_1,A,3,3,7
217,1164,Spring 2016,COSM35159_2,B-,3,3,7
217,1164,Spring 2016,STAR38592_1,W,3,0,7
217,1168,Fall 2016,INTE93415_3,A-,3,3,9
217,1168,Fall 2016,ORIG68077_1,B-,3,3,9
217,1174,Spring 2017,SPAC75780_1,A,3,3,11
217,1174,Spring 2017,SEAR80627_1,A,3,3,11
217,1174,Spring 2017,QUAN26259_3,A-,3,3,11
217,1178,Fall 2017,STAR38592_1,W,3,0,13
217,1178,Fall 2017,INTE16533_1,A-,3,3,13
217,1178,Fall 2017,GALA77139_2,C-,3,3,13
217,1178,Fall 2017,STAR99539_1,C+,3,3,13
217,1182,January 2018,EXTR38630_1,B+,3,3,14
217,1184,Spring 2018,DARK94166_2,A,3,3,15
217,1194,Spring 2019,ASTR35756_1,C+,3,3,19
217,1194,Spring 2019,GALA13196_2,A,3,3,19
217,1194,Spring 2019,ASTR73455_1,A,3,3,19
217,1196,Summer 2019,ASTR41081_1,D+,3,3,20
217,1198,Fall 2019,EXOP56809_3,B+,3,3,21
217,1198,Fall 2019,BLAC49063_1,A,3,3,21
217,1198,Fall 2019,EXTR79506_2,W,3,0,21
217,1198,Fall 2019,ALIE74993_1,W,3,0,21
217,1204,Spring 2020,ALIE74993_2,A,3,3,23
217,1204,Spring 2020,INTE86240_1,B-,3,3,23
217,1204,Spring 2020,STAR38592_2,A,3,3,23
217,1204,Spring 2020,EXTR79506_1,C-,3,3,23
217,1204,Spring 2020,SPAC75780_2,B,3,3,1
217,1206,Summer 2020,GALA42460_2,A,3,3,2
217,1208,Fall 2020,INTE86240_3,A,3,3,3
217,1214,Spring 2021,EXTR79506_2,A-,3,3,5
217,1214,Spring 2021,ALIE11853_2,B,3,3,5
217,1214,Spring 2021,STAR99539_2,D+,3,3,5
217,1218,Fall 2021,ASTR36720_1,A,3,3,7
217,1218,Fall 2021,SPAC22458_3,B+,3,3,7
217,1218,Fall 2021,GALA46496_1,B,3,3,7
217,1218,Fall 2021,INTE10915_1,B+,3,3,7
217,1224,Spring 2022,STEL97614_1,C+,3,3,9
217,1228,Fall 2022,SEAR80627_1,C+,3,3,11
217,1228,Fall 2022,ALIE58926_1,A,3,3,11
217,1228,Fall 2022,COSM14823_1,B+,3,3,11
217,1228,Fall 2022,ASTR35756_2,C,3,3,11
217,1034,Spring 2003,EXTR79506_1,B+,3,3,1
217,1034,Spring 2003,SPAC75780_1,A-,3,3,1
217,1034,Spring 2003,ASTR48370_1,A,3,3,1
217,1034,Spring 2003,SEAR80627_1,B,3,3,1
217,1034,Spring 2003,ORIG96662_1,B+,3,3,1
217,1038,Fall 2003,BLAC59641_2,D+,3,3,3
217,1044,Spring 2004,ASTR73455_2,B,3,3,5
217,1044,Spring 2004,ALIE74993_1,A,3,3,5
217,1044,Spring 2004,SPAC22458_2,B+,3,3,5
217,1044,Spring 2004,INTE79674_1,B,3,3,5
217,1054,Spring 2005,GALA42460_1,A,3,3,9
217,1058,Fall 2005,COSM35159_3,C+,3,3,11
217,1058,Fall 2005,ALIE11853_2,C-,3,3,11
217,1058,Fall 2005,INTE93415_1,C-,3,3,11
217,1064,Spring 2006,GALA40097_1,A,3,3,13
217,1064,Spring 2006,STAR38592_3,W,3,0,13
217,1066,Summer 2006,EXTR38630_1,A-,3,3,14
217,1066,Summer 2006,GALA70070_2,A,3,3,14
217,1068,Fall 2006,EXOP74254_1,B+,3,3,15
217,1068,Fall 2006,STAR99539_2,D+,3,3,15
217,1068,Fall 2006,ASTR36720_2,A,3,3,15
217,1068,Fall 2006,INTE86240_1,C-,3,3,15
218,1124,Spring 2012,STAR99539_2,W,3,0,1
218,1128,Fall 2012,GALA13196_2,B+,3,3,3
218,1128,Fall 2012,GALA42460_1,B+,3,3,3
218,1128,Fall 2012,MILK56869_1,A,3,3,3
218,1128,Fall 2012,COSM14823_2,B+,3,3,3
218,1134,Spring 2013,ASTR73455_1,B+,3,3,5
218,1134,Spring 2013,SPAC75780_2,A,3,3,5
218,1134,Spring 2013,EXOP56809_2,C-,3,3,5
218,1144,Spring 2014,DARK94166_1,A,3,3,9
218,1144,Spring 2014,ALIE74993_1,C+,3,3,9
218,1144,Spring 2014,SPAC90791_1,C+,3,3,9
218,1144,Spring 2014,STAR38592_1,B,3,3,9
218,1148,Fall 2014,SEAR80627_3,B,3,3,11
218,1148,Fall 2014,GALA46496_2,B-,3,3,11
218,1148,Fall 2014,ALIE11853_1,B+,3,3,11
218,1148,Fall 2014,QUAN26259_2,B+,3,3,11
218,1198,Fall 2019,EXOP31959_1,W,3,0,1
218,1198,Fall 2019,EXTR38630_3,W,3,0,1
218,1204,Spring 2020,INTE10915_1,B+,3,3,3
218,1204,Spring 2020,GALA77139_2,D,3,3,3
218,1204,Spring 2020,EXOP74254_1,A,3,3,3
218,1208,Fall 2020,DARK94166_3,B+,3,3,5
218,1208,Fall 2020,GALA13196_1,C,3,3,5
218,1214,Spring 2021,INTE86240_1,B,3,3,7
218,1214,Spring 2021,SPAC90791_1,B+,3,3,7
218,1214,Spring 2021,STEL97614_2,A,3,3,7
218,1214,Spring 2021,MILK71096_1,B,3,3,7
218,1214,Spring 2021,SEAR80627_2,B-,3,3,7
218,1216,Summer 2021,ASTR35756_1,B,3,3,8
218,1218,Fall 2021,GALA40097_3,B+,3,3,9
218,1224,Spring 2022,HYPE24629_1,A,3,3,11
218,1224,Spring 2022,ASTR48370_2,D,3,3,11
218,1224,Spring 2022,STAR99539_1,W,3,0,11
218,1224,Spring 2022,EXTR38630_2,A-,3,3,11
218,1226,Summer 2022,ASTR36720_1,A,3,3,12
218,1228,Fall 2022,ALIE11853_3,B,3,3,13
218,1228,Fall 2022,EXOP56809_3,B+,3,3,13
218,1228,Fall 2022,BLAC49063_1,W,3,0,13
218,1228,Fall 2022,ORIG96662_1,A-,3,3,13
218,1168,Fall 2016,SPAC22458_2,C-,3,3,1
218,1168,Fall 2016,COSM14823_1,D+,3,3,1
218,1168,Fall 2016,STAR38592_3,W,3,0,1
218,1168,Fall 2016,EXTR79506_1,F,3,0,1
218,1174,Spring 2017,SEAR80627_3,C+,3,3,3
218,1174,Spring 2017,INTE93415_1,C-,3,3,3
218,1174,Spring 2017,SPAC75780_2,B+,3,3,3
218,1178,Fall 2017,INTE86240_1,W,3,0,5
218,1178,Fall 2017,GALA40097_2,C,3,3,5
218,1178,Fall 2017,GALA13196_3,C+,3,3,5
218,1184,Spring 2018,GALA42460_1,A,3,3,7
218,1184,Spring 2018,EXTR79506_2,W,3,0,7
218,1184,Spring 2018,STAR38592_1,A,3,3,7
218,1186,Summer 2018,MILK50696_1,F,3,0,8
218,1188,Fall 2018,ASTR35756_3,A,3,3,9
218,1188,Fall 2018,DARK86226_1,B,3,3,9
218,1194,Spring 2019,QUAN26259_1,A,3,3,11
218,1194,Spring 2019,INTE79674_1,B+,3,3,11
218,1194,Spring 2019,STEL81910_1,D,3,3,11
218,1196,Summer 2019,INTE86240_1,C+,3,3,12
218,1196,Summer 2019,EXTR79506_1,D,3,3,12
218,1198,Fall 2019,ASTR36720_1,W,3,0,13
218,1198,Fall 2019,STAR99539_1,D,3,3,13
218,1198,Fall 2019,ALIE11853_1,D+,3,3,13
218,1204,Spring 2020,BLAC59641_3,B-,3,3,15
218,1204,Spring 2020,HYPE24629_1,C+,3,3,15
219,1118,Fall 2011,INTE86240_1,B-,3,3,1
219,1118,Fall 2011,EXOP74254_1,F,3,0,1
219,1118,Fall 2011,INTE94952_2,A,3,3,1
219,1118,Fall 2011,GALA40097_1,A-,3,3,1
219,1178,Fall 2017,HYPE24629_1,W,3,0,1
219,1178,Fall 2017,ALIE74993_2,D+,3,3,1
219,1178,Fall 2017,COSM35159_1,B,3,3,1
219,1184,Spring 2018,INTE93415_1,F,3,0,3
219,1184,Spring 2018,SPAC90791_1,D+,3,3,3
219,1184,Spring 2018,STAR38592_2,B-,3,3,3
219,1184,Spring 2018,QUAN26259_1,C+,3,3,3
219,1078,Fall 2007,ALIE74993_1,A,3,3,1
219,1078,Fall 2007,ASTR48370_2,B,3,3,1
219,1078,Fall 2007,HYPE24629_3,C+,3,3,1
219,1084,Spring 2008,STAR38592_1,A,3,3,3
219,1084,Spring 2008,ASTR36720_2,D,3,3,3
219,1084,Spring 2008,ORIG96662_1,B+,3,3,3
219,1084,Spring 2008,ASTR35756_1,A,3,3,3
219,1088,Fall 2008,EXTR38630_2,A,3,3,5
219,1088,Fall 2008,GALA40097_1,D+,3,3,5
219,1094,Spring 2009,INTE86240_2,B-,3,3,7
219,1094,Spring 2009,GALA70070_1,A,3,3,7
219,1094,Spring 2009,STEL18167_2,C,3,3,7
219,1094,Spring 2009,QUAN26259_1,A,3,3,7
219,1098,Fall 2009,SEAR80627_2,B,3,3,9
219,1098,Fall 2009,DARK18849_1,F,3,0,9
219,1098,Fall 2009,BLAC59641_3,B,3,3,9
219,1098,Fall 2009,EXOP74254_1,A,3,3,9
219,1104,Spring 2010,GALA77139_3,W,3,0,11
219,1104,Spring 2010,INTE94952_2,C-,3,3,11
219,1104,Spring 2010,COSM35159_2,B+,3,3,11
219,1108,Fall 2010,MILK71096_1,B,3,3,13
219,1108,Fall 2010,EXOP31959_1,B,3,3,13
219,1108,Fall 2010,GALA66884_2,C-,3,3,13
219,1108,Fall 2010,STAR99539_1,F,3,0,13
220,1028,Fall 2002,EXOP31959_1,A-,3,3,1
220,1028,Fall 2002,SPAC90791_2,C,3,3,1
220,1028,Fall 2002,GALA40097_1,C,3,3,1
220,1028,Fall 2002,GALA66884_2,C+,3,3,1
220,1034,Spring 2003,ASTR73455_1,B+,3,3,3
220,1038,Fall 2003,INTE94952_3,C-,3,3,5
220,1038,Fall 2003,COSM35159_3,B,3,3,5
220,1038,Fall 2003,STEL97614_2,F,3,0,5
220,1044,Spring 2004,GALA13196_1,C-,3,3,7
220,1044,Spring 2004,EXTR79506_1,F,3,0,7
220,1044,Spring 2004,MILK56869_1,B,3,3,7
220,1044,Spring 2004,ALIE11853_2,B,3,3,7
220,1164,Spring 2016,GALA66884_2,D+,3,3,1
220,1164,Spring 2016,HYPE24629_1,A,3,3,1
220,1168,Fall 2016,SPAC22458_1,F,3,0,3
220,1174,Spring 2017,STAR99539_1,B,3,3,5
220,1174,Spring 2017,COSM92852_1,B+,3,3,5
220,1176,Summer 2017,SPAC75780_1,W,3,0,6
220,1176,Summer 2017,ALIE74993_2,A,3,3,6
220,1178,Fall 2017,ALIE11853_2,B-,3,3,7
220,1184,Spring 2018,INTE93415_2,C-,3,3,9
220,1184,Spring 2018,SEAR80627_2,W,3,0,9
220,1184,Spring 2018,GALA13196_2,D,3,3,9
220,1184,Spring 2018,STAR38592_1,B+,3,3,9
220,1184,Spring 2018,INTE86240_2,A,3,3,9
220,1186,Summer 2018,BLAC49063_3,A,3,3,10
220,1188,Fall 2018,INTE79674_1,B+,3,3,11
220,1188,Fall 2018,ASTR35756_1,C,3,3,11
220,1188,Fall 2018,SPAC22458_1,A-,3,3,11
220,1188,Fall 2018,ASTR36720_1,A,3,3,11
220,1194,Spring 2019,ORIG68077_1,C+,3,3,13
220,1194,Spring 2019,SPAC75780_1,W,3,0,13
220,1198,Fall 2019,GALA40097_2,A-,3,3,15
220,1198,Fall 2019,ASTR73455_3,B+,3,3,15
220,1198,Fall 2019,EXTR38630_2,B,3,3,15
220,1198,Fall 2019,EXOP31959_1,W,3,0,15
