Fake ID,Term code,Term,Academic plan code,Academic plan,Term GPA,Cumulative GPA,Academic load,Attempted units,Earned units,Total cumulative units,Program status
134,1184,Spring 2018,ASSMULMATM,A.A.S. of Multidimensional Mathematics,0,3.73,Full-time,0,0,30,Active in Program
134,1186,Summer 2018,ASSMULMATM,A.A.S. of Multidimensional Mathematics,1.9,3.909090909,Part-time,9,9,33,Active in Program
134,1188,Fall 2018,ASSMULMATM,A.A.S. of Multidimensional Mathematics,0,3.583333333,Part-time,0,0,36,Active in Program
134,1192,January 2019,ASSMULMATM,A.A.S. of Multidimensional Mathematics,2.775,4.161538462,Part-time,12,12,39,Active in Program
134,1194,Spring 2019,ASSMULMATM,A.A.S. of Multidimensional Mathematics,0,3.864285714,Part-time,3,0,42,Active in Program
134,1192,January 2019,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,1.175,4.7,Full-time,12,6,3,Active in Program
134,1194,Spring 2019,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,0,2.35,Full-time,0,0,6,Active in Program
134,1196,Summer 2019,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,1.233333333,2.8,Full-time,12,6,9,Active in Program
134,1198,Fall 2019,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,0,2.1,Full-time,0,0,12,Active in Program
134,1202,January 2020,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,4,3.28,Full-time,9,6,15,Active in Program
134,1204,Spring 2020,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,0,2.733333333,Full-time,0,0,18,Active in Program
134,1206,Summer 2020,ASSINTCYBS,A.A.S. of Intergalactic Cybersecurity,3.233333333,3.728571429,Full-time,12,9,21,Active in Program
135,1146,Summer 2014,ASSINTLAWN,A.A. of Intergalactic Law,2.825,11.3,Full-time,12,12,3,Active in Program
135,1148,Fall 2014,ASSINTLAWN,A.A. of Intergalactic Law,2.5,8.15,Full-time,6,6,6,Active in Program
135,1152,January 2015,ASSINTLAWN,A.A. of Intergalactic Law,3.3,6.533333333,Full-time,3,3,9,Active in Program
135,1154,Spring 2015,ASSINTLAWN,A.A. of Intergalactic Law,0,4.9,Full-time,0,0,12,Active in Program
135,1156,Summer 2015,ASSINTLAWN,A.A. of Intergalactic Law,3.35,5.26,Part-time,9,6,15,Active in Program
135,1158,Fall 2015,ASSINTLAWN,A.A. of Intergalactic Law,0,4.383333333,Part-time,0,0,18,Active in Program
135,1162,January 2016,ASSINTLAWN,A.A. of Intergalactic Law,2,4.614285714,Part-time,9,6,21,Active in Program
135,1164,Spring 2016,ASSINTLAWN,A.A. of Intergalactic Law,0,4.0375,Part-time,0,0,24,Active in Program
135,1166,Summer 2016,ASSINTLAWN,A.A. of Intergalactic Law,2.675,4.777777778,Full-time,12,9,27,Active in Program
135,1152,January 2015,BALINTENSY,B.S. of Intergalactic Environmental Science,2.433333333,7.3,Full-time,9,6,3,Active in Program
135,1154,Spring 2015,BALINTENSY,B.S. of Intergalactic Environmental Science,0,3.65,Full-time,0,0,6,Active in Program
135,1156,Summer 2015,BALINTENSY,B.S. of Intergalactic Environmental Science,2.325,5.533333333,Full-time,12,12,9,Active in Program
135,1158,Fall 2015,BALINTENSY,B.S. of Intergalactic Environmental Science,0,4.15,Full-time,0,0,12,Active in Program
135,1162,January 2016,BALINTENSY,B.S. of Intergalactic Environmental Science,2.9,5.06,Full-time,12,9,15,Active in Program
135,1164,Spring 2016,BALINTENSY,B.S. of Intergalactic Environmental Science,0,4.216666667,Full-time,0,0,18,Active in Program
135,1166,Summer 2016,BALINTENSY,B.S. of Intergalactic Environmental Science,3.85,4.714285714,Part-time,6,6,21,Active in Program
135,1168,Fall 2016,BALINTENSY,B.S. of Intergalactic Environmental Science,4,4.625,Part-time,3,3,24,Active in Program
135,1172,January 2017,BALINTENSY,B.S. of Intergalactic Environmental Science,1.825,4.922222222,Part-time,15,9,27,Active in Program
135,1174,Spring 2017,BALINTENSY,B.S. of Intergalactic Environmental Science,0,4.43,Part-time,0,0,30,Active in Program
135,1176,Summer 2017,BALINTENSY,B.S. of Intergalactic Environmental Science,1.433333333,4.418181818,Part-time,9,9,33,Active in Program
135,1178,Fall 2017,BALINTENSY,B.S. of Intergalactic Environmental Science,0,4.05,Part-time,0,0,36,Active in Program
135,1182,January 2018,BALINTENSY,B.S. of Intergalactic Environmental Science,0,3.738461538,Part-time,12,0,39,Active in Program
135,1184,Spring 2018,BALINTENSY,B.S. of Intergalactic Environmental Science,2.3,3.635714286,Part-time,3,3,42,Active in Program
135,1186,Summer 2018,BALINTENSY,B.S. of Intergalactic Environmental Science,0,3.393333333,Part-time,0,0,45,Leave of Absence
135,1188,Fall 2018,BALINTENSY,B.S. of Intergalactic Environmental Science,0,3.18125,Part-time,0,0,48,Leave of Absence
135,1192,January 2019,BALINTENSY,B.S. of Intergalactic Environmental Science,2.65,3.305882353,Part-time,6,6,51,Active in Program
135,1194,Spring 2019,BALINTENSY,B.S. of Intergalactic Environmental Science,0,3.122222222,Part-time,0,0,54,Active in Program
135,1196,Summer 2019,BALINTENSY,B.S. of Intergalactic Environmental Science,2.925,3.573684211,Full-time,12,12,57,Active in Program
135,1198,Fall 2019,BALINTENSY,B.S. of Intergalactic Environmental Science,0,3.395,Full-time,0,0,60,Active in Program
135,1202,January 2020,BALEXOGEOY,B.S. of Exoplanetary Geology,2.333333333,7,Full-time,12,6,3,Active in Program
136,1052,January 2005,ASSINTBUSN,A.A. of Intergalactic Business,3.433333333,10.3,Full-time,12,9,3,Active in Program
136,1206,Summer 2020,ASSINTLAWN,A.A. of Intergalactic Law,4,4,Part-time,3,3,3,Active in Program
136,1208,Fall 2020,ASSINTLAWN,A.A. of Intergalactic Law,0,2,Part-time,0,0,6,Active in Program
136,1212,January 2021,ASSINTLAWN,A.A. of Intergalactic Law,2.3,2.1,Part-time,3,3,9,Active in Program
136,1214,Spring 2021,ASSINTLAWN,A.A. of Intergalactic Law,0,1.575,Part-time,0,0,12,Active in Program
136,1216,Summer 2021,ASSINTLAWN,A.A. of Intergalactic Law,2.2,3.46,Full-time,15,12,15,Active in Program
136,1218,Fall 2021,ASSINTLAWN,A.A. of Intergalactic Law,0,2.883333333,Full-time,0,0,18,Active in Program
136,998,Fall 1999,BALQUAASTY,B.A. of Quantum Astrochemistry,0,0,Full-time,0,0,3,Active in Program
136,1002,January 2000,BALQUAASTY,B.A. of Quantum Astrochemistry,0,0,Full-time,3,0,6,Active in Program
136,1004,Spring 2000,BALQUAASTY,B.A. of Quantum Astrochemistry,0,0,Full-time,0,0,9,Active in Program
136,1006,Summer 2000,BALQUAASTY,B.A. of Quantum Astrochemistry,3.5,1.75,Part-time,9,6,12,Active in Program
136,1008,Fall 2000,BALQUAASTY,B.A. of Quantum Astrochemistry,0,1.4,Part-time,0,0,15,Active in Program
136,1012,January 2001,BALQUAASTY,B.A. of Quantum Astrochemistry,1.925,2.45,Part-time,12,6,18,Active in Program
136,1014,Spring 2001,BALQUAASTY,B.A. of Quantum Astrochemistry,0,2.1,Part-time,0,0,21,Active in Program
136,1016,Summer 2001,BALQUAASTY,B.A. of Quantum Astrochemistry,1.5,2.2125,Part-time,6,6,24,Active in Program
136,1018,Fall 2001,BALQUAASTY,B.A. of Quantum Astrochemistry,0,1.966666667,Part-time,0,0,27,Active in Program
136,1022,January 2002,BALQUAASTY,B.A. of Quantum Astrochemistry,2,2.17,Part-time,6,3,30,Active in Program
136,1024,Spring 2002,BALQUAASTY,B.A. of Quantum Astrochemistry,0,1.972727273,Part-time,0,0,33,Active in Program
136,1026,Summer 2002,BALQUAASTY,B.A. of Quantum Astrochemistry,3.25,2.891666667,Full-time,12,12,36,Active in Program
136,1028,Fall 2002,BALQUAASTY,B.A. of Quantum Astrochemistry,0,2.669230769,Full-time,0,0,39,Active in Program
136,1032,January 2003,BALQUAASTY,B.A. of Quantum Astrochemistry,1.86,3.142857143,Full-time,15,9,42,Active in Program
136,1034,Spring 2003,BALQUAASTY,B.A. of Quantum Astrochemistry,0,2.933333333,Full-time,0,0,45,Active in Program
137,1216,Summer 2021,BALQUAASTY,B.A. of Quantum Astrochemistry,2.75,11,Full-time,12,12,3,Active in Program
137,1218,Fall 2021,BALQUAASTY,B.A. of Quantum Astrochemistry,0,5.5,Full-time,0,0,6,Active in Program
137,1222,January 2022,BALQUAASTY,B.A. of Quantum Astrochemistry,2.566666667,6.233333333,Full-time,9,9,9,Active in Program
137,1224,Spring 2022,BALQUAASTY,B.A. of Quantum Astrochemistry,0,4.675,Full-time,0,0,12,Active in Program
137,1226,Summer 2022,BALQUAASTY,B.A. of Quantum Astrochemistry,2.425,5.68,Full-time,12,12,15,Active in Program
137,1228,Fall 2022,BALQUAASTY,B.A. of Quantum Astrochemistry,0,4.733333333,Full-time,0,0,18,Active in Program
137,1232,January 2023,BALQUAASTY,B.A. of Quantum Astrochemistry,1.35,4.442857143,Full-time,6,3,21,Active in Program
137,1216,Summer 2021,ASSEXTRAST,A.A.S. of Extraterrestrial Studies,1.9,5.7,Full-time,12,9,3,Active in Program
137,1218,Fall 2021,ASSEXTRAST,A.A.S. of Extraterrestrial Studies,3.3,4.5,Full-time,3,3,6,Active in Program
137,1222,January 2022,ASSEXTRAST,A.A.S. of Extraterrestrial Studies,3,4,Full-time,3,3,9,Active in Program
137,1224,Spring 2022,ASSEXTRAST,A.A.S. of Extraterrestrial Studies,0,3,Full-time,0,0,12,Active in Program
137,962,January 1996,ASSINTBUSN,A.A. of Intergalactic Business,0,0,Full-time,3,0,3,Active in Program
137,964,Spring 1996,ASSINTBUSN,A.A. of Intergalactic Business,0,0,Full-time,0,0,6,Active in Program
138,1162,January 2016,ASSINTLAWN,A.A. of Intergalactic Law,1.8,5.4,Full-time,9,6,3,Active in Program
138,1164,Spring 2016,ASSINTLAWN,A.A. of Intergalactic Law,0,2.7,Full-time,0,0,6,Active in Program
138,1166,Summer 2016,ASSINTLAWN,A.A. of Intergalactic Law,3.666666667,5.466666667,Full-time,12,9,9,Active in Program
138,1168,Fall 2016,ASSINTLAWN,A.A. of Intergalactic Law,0,4.1,Full-time,0,0,12,Active in Program
138,1172,January 2017,ASSINTLAWN,A.A. of Intergalactic Law,4,4.08,Full-time,3,3,15,Active in Program
138,1174,Spring 2017,ASSINTLAWN,A.A. of Intergalactic Law,0,3.4,Full-time,3,0,18,Active in Program
138,1176,Summer 2017,ASSINTLAWN,A.A. of Intergalactic Law,3.85,4.014285714,Full-time,12,6,21,Active in Program
139,1146,Summer 2014,ASSMULMATM,A.A.S. of Multidimensional Mathematics,2.2,4.4,Full-time,12,6,3,Active in Program
139,1148,Fall 2014,ASSMULMATM,A.A.S. of Multidimensional Mathematics,0,2.2,Full-time,0,0,6,Active in Program
139,1152,January 2015,ASSMULMATM,A.A.S. of Multidimensional Mathematics,0,1.466666667,Full-time,0,0,9,Leave of Absence
139,1154,Spring 2015,ASSMULMATM,A.A.S. of Multidimensional Mathematics,0,1.1,Full-time,0,0,12,Leave of Absence
140,1052,January 2005,BALINTENSY,B.S. of Intergalactic Environmental Science,1,3,Full-time,12,9,3,Active in Program
140,1054,Spring 2005,BALINTENSY,B.S. of Intergalactic Environmental Science,0,1.5,Full-time,0,0,6,Active in Program
140,1056,Summer 2005,BALINTENSY,B.S. of Intergalactic Environmental Science,1.86,4.1,Full-time,15,9,9,Active in Program
140,1058,Fall 2005,BALINTENSY,B.S. of Intergalactic Environmental Science,0,3.075,Full-time,0,0,12,Active in Program
140,1062,January 2006,BALINTENSY,B.S. of Intergalactic Environmental Science,2.75,4.66,Full-time,12,9,15,Active in Program
140,1064,Spring 2006,BALINTENSY,B.S. of Intergalactic Environmental Science,0,3.883333333,Full-time,0,0,18,Active in Program
140,1066,Summer 2006,BALINTENSY,B.S. of Intergalactic Environmental Science,3.5,4.328571429,Part-time,6,6,21,Active in Program
140,1068,Fall 2006,BALINTENSY,B.S. of Intergalactic Environmental Science,1.85,4.25,Part-time,6,3,24,Active in Program
140,1072,January 2007,BALINTENSY,B.S. of Intergalactic Environmental Science,0,3.777777778,Part-time,0,0,27,Leave of Absence
140,1074,Spring 2007,BALINTENSY,B.S. of Intergalactic Environmental Science,0,3.4,Part-time,0,0,30,Leave of Absence
140,1076,Summer 2007,BALINTENSY,B.S. of Intergalactic Environmental Science,3.14,4.518181818,Full-time,15,15,33,Active in Program
140,1078,Fall 2007,BALINTENSY,B.S. of Intergalactic Environmental Science,0,4.141666667,Full-time,0,0,36,Active in Program
140,1082,January 2008,BALINTENSY,B.S. of Intergalactic Environmental Science,1.85,4.107692308,Full-time,15,3,39,Active in Program
140,1084,Spring 2008,BALINTENSY,B.S. of Intergalactic Environmental Science,0,3.814285714,Full-time,0,0,42,Active in Program
141,1156,Summer 2015,BALINTENSY,B.S. of Intergalactic Environmental Science,1.85,7.4,Full-time,12,12,3,Active in Program
141,1158,Fall 2015,BALINTENSY,B.S. of Intergalactic Environmental Science,1.7,4.55,Full-time,3,3,6,Active in Program
141,1162,January 2016,BALINTENSY,B.S. of Intergalactic Environmental Science,3.7,4.266666667,Full-time,3,3,9,Active in Program
141,1164,Spring 2016,BALINTENSY,B.S. of Intergalactic Environmental Science,0,3.2,Full-time,0,0,12,Active in Program
141,1166,Summer 2016,BALINTENSY,B.S. of Intergalactic Environmental Science,2.5,3.56,Part-time,9,6,15,Active in Program
141,1168,Fall 2016,BALINTENSY,B.S. of Intergalactic Environmental Science,0,2.966666667,Part-time,0,0,18,Active in Program
141,1172,January 2017,BALINTENSY,B.S. of Intergalactic Environmental Science,1.333333333,3.114285714,Part-time,12,3,21,Active in Program
141,1174,Spring 2017,BALINTENSY,B.S. of Intergalactic Environmental Science,0,2.725,Part-time,0,0,24,Active in Program
141,1176,Summer 2017,BALINTENSY,B.S. of Intergalactic Environmental Science,2.35,3.466666667,Full-time,15,12,27,Active in Program
141,1178,Fall 2017,BALINTENSY,B.S. of Intergalactic Environmental Science,0,3.12,Full-time,0,0,30,Active in Program
141,1182,January 2018,BALINTENSY,B.S. of Intergalactic Environmental Science,0,2.836363636,Full-time,3,0,33,Active in Program
141,1184,Spring 2018,BALINTENSY,B.S. of Intergalactic Environmental Science,0,2.6,Full-time,0,0,36,Active in Program
141,1186,Summer 2018,BALINTENSY,B.S. of Intergalactic Environmental Science,4,3.015384615,Part-time,6,6,39,Active in Program
141,1188,Fall 2018,BALINTENSY,B.S. of Intergalactic Environmental Science,0,2.8,Part-time,0,0,42,Active in Program
141,1192,January 2019,BALINTENSY,B.S. of Intergalactic Environmental Science,2.7,2.793333333,Part-time,6,3,45,Active in Program
141,1194,Spring 2019,BALINTENSY,B.S. of Intergalactic Environmental Science,0,2.61875,Part-time,0,0,48,Active in Program
141,1196,Summer 2019,BALINTENSY,B.S. of Intergalactic Environmental Science,2,2.817647059,Full-time,12,6,51,Active in Program
141,1198,Fall 2019,BALINTENSY,B.S. of Intergalactic Environmental Science,0,2.661111111,Full-time,0,0,54,Active in Program
142,1056,Summer 2005,BALGALECOY,B.A. of Galactic Economics,1.925,7.7,Full-time,12,9,3,Active in Program
142,1058,Fall 2005,BALGALECOY,B.A. of Galactic Economics,0.65,4.5,Full-time,6,3,6,Active in Program
142,1062,January 2006,BALGALECOY,B.A. of Galactic Economics,2.75,6.666666667,Full-time,12,9,9,Active in Program
142,1064,Spring 2006,BALGALECOY,B.A. of Galactic Economics,0,5,Full-time,0,0,12,Active in Program
142,1066,Summer 2006,BALGALECOY,B.A. of Galactic Economics,3,6.4,Full-time,12,9,15,Active in Program
142,1068,Fall 2006,BALGALECOY,B.A. of Galactic Economics,1,5.5,Full-time,3,3,18,Active in Program
142,1072,January 2007,BALGALECOY,B.A. of Galactic Economics,2.85,5.528571429,Full-time,12,6,21,Active in Program
142,1074,Spring 2007,BALGALECOY,B.A. of Galactic Economics,0,4.8375,Full-time,0,0,24,Active in Program
142,1076,Summer 2007,BALGALECOY,B.A. of Galactic Economics,2.46,5.666666667,Full-time,15,12,27,Active in Program
142,1078,Fall 2007,BALGALECOY,B.A. of Galactic Economics,0,5.1,Full-time,3,0,30,Active in Program
142,1078,Fall 2007,BALINTARTY,B.A. of Intergalactic Arts and Culture,0,0,Full-time,0,0,3,Active in Program
142,1082,January 2008,BALINTARTY,B.A. of Intergalactic Arts and Culture,1.9,2.85,Full-time,12,6,6,Active in Program
142,1084,Spring 2008,BALINTARTY,B.A. of Intergalactic Arts and Culture,0,1.9,Full-time,3,0,9,Active in Program
142,1086,Summer 2008,BALINTARTY,B.A. of Intergalactic Arts and Culture,2.333333333,3.175,Full-time,12,6,12,Active in Program
142,1088,Fall 2008,BALINTARTY,B.A. of Intergalactic Arts and Culture,0,2.54,Full-time,0,0,15,Active in Program
142,1092,January 2009,BALINTARTY,B.A. of Intergalactic Arts and Culture,2.333333333,3.283333333,Full-time,9,9,18,Active in Program
142,1094,Spring 2009,BALINTARTY,B.A. of Intergalactic Arts and Culture,0,2.814285714,Full-time,0,0,21,Active in Program
142,1096,Summer 2009,BALINTARTY,B.A. of Intergalactic Arts and Culture,3.7,2.925,Part-time,3,3,24,Active in Program
142,1098,Fall 2009,BALINTARTY,B.A. of Intergalactic Arts and Culture,0,2.6,Part-time,0,0,27,Active in Program
142,1182,January 2018,ASSINTRELS,A.A. of Interspecies Relations,2.466666667,7.4,Full-time,9,9,3,Active in Program
142,1184,Spring 2018,ASSINTRELS,A.A. of Interspecies Relations,0,3.7,Full-time,0,0,6,Active in Program
142,1186,Summer 2018,ASSINTRELS,A.A. of Interspecies Relations,2.28,6.266666667,Full-time,15,9,9,Active in Program
142,1188,Fall 2018,ASSINTRELS,A.A. of Interspecies Relations,0,4.7,Full-time,0,0,12,Active in Program
142,1192,January 2019,ASSINTRELS,A.A. of Interspecies Relations,2.75,5.96,Full-time,12,12,15,Active in Program
142,1194,Spring 2019,ASSINTRELS,A.A. of Interspecies Relations,0,4.966666667,Full-time,0,0,18,Active in Program
142,1196,Summer 2019,ASSINTRELS,A.A. of Interspecies Relations,2.675,5.785714286,Full-time,15,12,21,Active in Program
142,1198,Fall 2019,ASSINTRELS,A.A. of Interspecies Relations,0,5.0625,Full-time,0,0,24,Active in Program
143,1028,Fall 2002,BALINTSECY,B.S. of Intergalactic Security,0,0,Full-time,0,0,3,Active in Program
144,1092,January 2009,BALQUAASTY,B.A. of Quantum Astrochemistry,3.5,7,Full-time,6,6,3,Active in Program
144,1094,Spring 2009,BALQUAASTY,B.A. of Quantum Astrochemistry,0,3.5,Full-time,0,0,6,Active in Program
144,1096,Summer 2009,BALQUAASTY,B.A. of Quantum Astrochemistry,2.766666667,5.1,Part-time,9,9,9,Active in Program
144,1098,Fall 2009,BALQUAASTY,B.A. of Quantum Astrochemistry,3.3,4.65,Part-time,3,3,12,Active in Program
144,1102,January 2010,BALQUAASTY,B.A. of Quantum Astrochemistry,3.1,6.2,Part-time,12,12,15,Active in Program
144,1104,Spring 2010,BALQUAASTY,B.A. of Quantum Astrochemistry,0,5.166666667,Part-time,0,0,18,Active in Program
144,1106,Summer 2010,BALQUAASTY,B.A. of Quantum Astrochemistry,3.15,5.328571429,Part-time,6,6,21,Active in Program
144,1108,Fall 2010,BALQUAASTY,B.A. of Quantum Astrochemistry,0,4.6625,Part-time,3,0,24,Active in Program
144,1112,January 2011,BALQUAASTY,B.A. of Quantum Astrochemistry,0.5,4.255555556,Part-time,6,3,27,Active in Program
144,1114,Spring 2011,BALQUAASTY,B.A. of Quantum Astrochemistry,0,3.83,Part-time,0,0,30,Active in Program
144,1116,Summer 2011,BALQUAASTY,B.A. of Quantum Astrochemistry,3.4,5.027272727,Full-time,15,15,33,Active in Program
144,1118,Fall 2011,BALQUAASTY,B.A. of Quantum Astrochemistry,0,4.608333333,Full-time,0,0,36,Active in Program
144,1122,January 2012,BALQUAASTY,B.A. of Quantum Astrochemistry,4,4.561538462,Full-time,3,3,39,Active in Program
144,1124,Spring 2012,BALQUAASTY,B.A. of Quantum Astrochemistry,0,4.235714286,Full-time,0,0,42,Active in Program
144,1126,Summer 2012,BALQUAASTY,B.A. of Quantum Astrochemistry,1.7,4.066666667,Part-time,3,3,45,Active in Program
144,1128,Fall 2012,BALQUAASTY,B.A. of Quantum Astrochemistry,0,3.8125,Part-time,0,0,48,Active in Program
144,1132,January 2013,BALQUAASTY,B.A. of Quantum Astrochemistry,2.925,4.276470588,Part-time,12,12,51,Active in Program
144,1134,Spring 2013,BALQUAASTY,B.A. of Quantum Astrochemistry,0,4.038888889,Part-time,0,0,54,Active in Program
144,1136,Summer 2013,BALQUAASTY,B.A. of Quantum Astrochemistry,2.5,4.352631579,Full-time,12,9,57,Active in Program
144,1138,Fall 2013,BALQUAASTY,B.A. of Quantum Astrochemistry,0,4.135,Full-time,0,0,60,Active in Program
144,1142,January 2014,BALQUAASTY,B.A. of Quantum Astrochemistry,2.35,4.161904762,Full-time,9,6,63,Active in Program
144,1144,Spring 2014,BALQUAASTY,B.A. of Quantum Astrochemistry,0,3.972727273,Full-time,0,0,66,Active in Program
145,1198,Fall 2019,BALINTARTY,B.A. of Intergalactic Arts and Culture,0,0,Full-time,0,0,3,Active in Program
145,1202,January 2020,BALINTARTY,B.A. of Intergalactic Arts and Culture,3.15,3.15,Full-time,6,6,6,Active in Program
